age,income,tenure_months,transactions_last_30d,amount_last_30d,days_since_last_purchase,is_active_app_user,support_tickets_last_90d,discount_rate_mean,segment_code,target_purchase_next_30d
47,51807.37680167303,93,0,0.0,143,1,1,0.13258199361057812,4,0
58,50573.32629865015,98,3,68.87556610627438,47,1,1,0.04598540068395205,1,0
30,76013.70256738627,17,1,20.447105550659877,23,0,1,0.07455704178759544,3,0
34,62286.2710345434,70,2,82.49053149456809,93,1,1,0.25062054405890954,2,0
44,60623.74206848893,101,0,0.0,50,0,1,0.24694172442741608,4,0
51,37841.43341698749,79,1,35.88761179730868,97,0,1,0.04025320850733461,3,0
44,15000.0,62,3,213.53317636355996,82,1,1,0.18878619788156129,3,0
28,55595.8113370042,31,2,84.43842508874677,159,0,0,0.24958388708541857,0,0
60,50083.06353182998,40,2,73.31528215063473,83,0,0,0.13733037836706563,0,0
46,61438.01744340648,101,1,37.21903736266688,115,1,0,0.03771521046176735,3,0
40,51870.15579229572,27,1,40.009249635504766,67,0,1,0.12952453577477502,3,0
63,50665.7062612362,13,2,25.130485210141387,116,1,0,0.1774985454688124,3,1
40,50460.012280410236,39,1,26.054278082227135,30,1,0,0.06242004224798946,1,0
26,33354.46201515786,43,3,123.7156726239165,20,1,0,0.27445042471545494,2,0
69,22324.51811311711,7,3,107.59768878367751,99,0,0,0.11803063953673582,2,0
37,36715.60339645135,63,2,63.39302823251746,161,0,2,0.09843765944303567,0,0
64,33460.5163073413,67,1,64.26016774670083,179,1,2,0.06777539804426151,3,0
44,49313.011530521726,108,4,127.53567485919837,155,0,0,0.16792928843961438,1,0
30,25504.64298244627,31,2,120.22051708168448,61,0,0,0.17248529975638968,4,0
37,42861.56866911439,35,3,72.8090731275995,40,1,1,0.1391028309318788,2,0
65,78941.84921543684,105,1,37.050745432963986,87,1,0,0.12694340929214412,1,1
67,48881.39483780684,52,1,41.272935276360464,81,1,0,0.0045600866540982275,4,0
25,50721.11944267039,17,3,144.3395323676196,61,0,1,0.296481444446177,2,0
69,50232.52572368185,70,2,68.6130232005326,31,1,0,0.08412064883936667,2,0
62,53179.15821463837,56,3,110.99335097040543,176,0,0,0.25657190042848654,0,0
51,42103.34142502437,66,2,93.2192417465036,131,0,0,0.18716963965561167,1,0
27,47522.8195277482,87,1,43.07895891631047,135,1,1,0.187100197356071,1,0
48,41870.313781934914,110,3,77.3530326648727,177,0,0,0.27925660624165943,1,0
40,27606.045295892356,90,0,0.0,8,1,0,0.16633868003479343,4,0
24,67594.79676860434,93,1,34.13132692429499,29,1,0,0.2708281476955702,2,1
69,36767.53878171321,27,3,214.51986259050986,70,0,0,0.11376946747860828,0,0
49,74008.99115326017,105,3,33.892153894590706,73,0,1,0.21099979907300967,1,0
23,38528.444110375414,114,1,22.846990646350292,39,0,0,0.04321280851700143,4,0
35,29621.54057446337,13,4,99.53052422840408,40,0,1,0.18908480740820788,4,0
61,79038.45140354443,113,0,0.0,155,0,0,0.0780019227198185,0,0
40,27805.294266897665,48,1,21.296437448534917,26,0,0,0.2820675313373532,3,0
43,16030.669334618913,50,1,52.85401956401899,167,0,0,0.22267559388608552,4,0
25,28304.250005098653,74,4,333.26557917714973,74,0,0,0.06852078530384906,1,0
23,47931.90854298201,55,1,39.19271714494731,128,0,1,0.2954640275012083,4,0
68,29933.437202770918,57,0,0.0,154,1,1,0.09697397368033782,3,0
67,41560.88618192052,40,2,115.9143999670456,3,0,1,0.2947702812489234,2,0
22,19498.47300851388,41,1,49.19712748327419,58,0,1,0.14806489316278204,0,0
46,66312.04180403813,48,1,21.366213932752476,23,0,0,0.26463618052485893,4,0
53,56298.07660316957,72,3,186.90485514819443,85,1,0,0.10199432749628617,2,0
63,31012.17984173312,95,3,141.00861360174224,101,0,2,0.11136302056690912,2,0
47,15267.174949044034,17,3,116.66309237370729,39,0,0,0.1241260508838678,2,0
63,36443.458486278105,61,3,149.39821493408306,126,1,0,0.07262898289752978,0,0
24,59752.67718267371,59,1,12.40832613991222,161,0,0,0.2761025504733378,4,0
18,66150.78120734816,107,1,37.841517638142314,18,1,0,0.08462270519803498,1,0
42,46465.974735818134,14,1,57.06613610044951,56,0,0,0.22207634333631074,2,0
31,42478.27719127866,49,1,63.76784323283597,96,0,0,0.2345367574421589,1,0
57,41321.36001647374,36,3,221.0207261864027,45,1,0,0.07434499583937126,3,0
35,54565.260042848735,83,0,0.0,102,0,0,0.10002931441254753,4,0
39,63222.77996993881,14,2,140.34246562512322,42,1,0,0.03558091546842714,2,0
45,47852.83585340591,88,2,122.26633623781217,118,1,1,0.008641361620633125,1,0
67,44391.91729434952,117,4,101.69347636951031,61,0,0,0.05697402940204211,4,0
21,61711.147383738,40,2,168.08933875694663,112,1,0,0.053431781569203106,2,1
46,72415.54926266732,38,1,52.42368532250219,74,1,0,0.07505375967769783,3,0
38,45700.726747443005,109,2,68.4034899371506,71,1,1,0.049101508249340044,0,0
19,51273.82974492038,30,4,280.0411704515931,14,0,0,0.014602064498570454,4,0
60,38728.321996127386,61,1,29.886140925223348,139,1,0,0.2555966480980516,1,0
65,51204.557973059644,16,3,169.98682510711768,74,0,0,0.10738445828283294,4,0
27,36101.87589860839,61,0,0.0,124,1,0,0.21804609511055786,0,1
57,71327.95155782462,98,3,113.88959710111588,5,1,0,0.10069466060406138,2,1
54,63292.02824949291,6,1,19.23598114566392,46,0,0,0.044659797328635384,1,0
54,76055.37776957604,90,2,29.057384431474787,136,0,0,0.11272054973130685,1,0
41,41599.90572506145,102,1,20.23174261596595,29,0,0,0.1634090344679751,1,0
34,81055.47745850624,15,1,10.384036811087359,47,1,0,0.21760599110210815,2,0
21,53668.42979976041,73,3,201.91281426906414,35,1,0,0.056128293121047265,0,1
19,47993.1046898808,71,3,193.13306348543415,93,1,1,0.26023152070140065,2,0
27,68871.44241587554,28,2,99.48077992672899,98,0,0,0.14111468474330613,2,0
45,34692.194653505925,5,8,467.1713836434177,49,0,0,0.20687840137860863,1,0
25,50502.50898713537,38,2,38.73099548442471,170,0,0,0.031145798344860552,3,0
53,47654.19545005135,69,3,82.9810042118539,178,0,1,0.24919149979956723,0,0
50,56263.405196994434,44,2,77.29185052970239,117,1,0,0.21951027219366606,0,0
35,43344.77916392872,7,1,40.453012339989755,122,1,0,0.17825944755983994,4,0
22,41908.85309241312,100,2,56.71542213088772,154,0,0,0.15500780676415946,4,0
44,44289.175010740655,91,2,102.94401982798195,90,0,0,0.2861713698253687,2,0
60,45642.76373727148,96,2,76.56625969741128,73,1,0,0.2774327196322199,3,1
38,51179.83835572135,105,0,0.0,121,1,0,0.06686445523127263,0,0
59,69320.0527700691,65,2,90.70465747582536,90,1,0,0.2998002415526377,3,0
32,17652.607299048675,55,2,83.9332532478373,122,0,0,0.06394823858334119,2,0
22,61496.10394110804,94,0,0.0,111,1,0,0.19804345974211904,0,0
51,42916.829878401586,108,6,205.80295731966982,45,0,0,0.15177871558310865,4,0
64,47316.50586124491,68,4,128.10637833262103,85,0,0,0.026677139443111165,3,0
63,33699.23350854148,21,2,27.491664691005234,123,0,1,0.07972026471607374,0,0
67,50692.323729341486,18,3,74.4540786318359,169,1,0,0.26040185982704395,3,0
23,44129.34833558159,94,2,60.198477052454244,57,1,0,0.0500874419534868,0,0
20,46625.83185736872,27,2,156.20069706637278,9,0,0,0.12624210472106986,2,0
47,58746.87868925598,57,2,35.16277710027371,150,0,0,0.23204164849777936,3,0
67,59530.44181434842,39,4,263.4291380914759,152,0,0,0.04784279923663415,2,0
69,71299.63156181593,96,2,83.81403032509154,34,1,0,0.1557265071686001,3,1
32,41115.77790247322,28,2,66.61217784001994,73,0,0,0.1304961475543696,2,0
37,60235.28571532365,59,2,10.0,53,1,0,0.2196533513205038,0,1
52,59502.52878515424,108,1,67.28665804544883,22,0,1,0.2380376914156047,0,0
65,51316.52199213967,57,2,88.41318640922717,158,0,0,0.17985359417015434,4,0
27,75281.56031369478,24,2,120.32140169656128,149,0,0,0.0983246750591207,3,0
68,40425.83691355311,38,1,21.418487230337433,77,1,0,0.1604418252533704,2,0
60,52264.011061821955,12,3,48.0486102613,101,0,0,0.12390946878927073,0,0
21,54574.188836046225,98,3,242.06131571106692,154,1,0,0.22615765307440894,4,1
61,32031.924512314625,100,3,69.02841499191028,90,0,0,0.10030390397599875,1,1
51,68974.15679040783,117,0,0.0,51,1,0,0.0665790706103816,1,0
68,48401.00019883929,17,3,173.16761169289552,37,1,0,0.16550100097795079,3,0
28,56559.02174294992,31,0,0.0,122,0,1,0.2783379728591317,2,0
69,73696.01465057416,1,3,38.04391824774862,21,0,0,0.08914405647373652,4,0
20,53225.182937840094,58,3,31.951901268799727,178,1,0,0.14851680438775142,0,1
21,50605.36621585247,81,1,41.81719824123076,76,1,0,0.08284008738781841,0,0
41,50996.15037216151,35,3,92.36330850505169,53,0,1,0.14554471526090693,3,0
52,34926.069931554855,18,2,71.50766373902246,124,0,0,0.05625820262544254,3,0
26,44291.37410821507,13,2,86.56691418294001,120,1,0,0.07423078304121562,2,0
32,47728.46590211017,48,1,43.035564934736826,132,0,0,0.1409294052254281,1,0
38,51472.954489615986,95,1,55.61530171258272,166,0,0,0.2543022408076863,2,0
24,70679.61097507138,39,2,129.94051333747984,104,0,0,0.06943925148403443,1,0
27,63937.007794204204,80,2,44.90277060590829,59,0,0,0.04113712266394571,1,0
25,41185.55241721455,115,2,52.22139783813541,66,0,0,0.26579303388236597,4,0
67,49647.878322644356,9,2,10.0,8,1,1,0.0037344682762704747,2,0
66,71011.6362021673,12,1,28.88401189796884,76,1,0,0.21042033991240752,4,0
50,24140.29101218904,88,4,242.60514578798495,25,1,2,0.045972441675540585,1,0
53,46587.710775850705,7,2,77.82750777284308,155,0,0,0.024625443226703757,0,0
25,30407.682861882782,57,4,272.7630382849958,81,0,0,0.09527989933688495,2,0
20,86651.73970554247,93,3,149.04359014448917,167,0,0,0.10227656641498195,2,0
37,61584.41295695184,92,1,38.39183180910835,4,0,0,0.29656726566771463,4,0
69,42556.265356835946,40,2,10.0,164,1,0,0.2883244175915469,4,0
42,49463.30772980552,14,0,0.0,169,1,0,0.17169605343564098,0,0
60,37673.542557748224,67,3,15.0,1,1,0,0.026242380214041936,2,0
37,79870.39926808095,45,0,0.0,66,1,0,0.25929530304179216,2,0
34,15601.610599654581,2,3,103.84839355098282,82,1,0,0.23773863151602767,0,1
60,54911.73521690309,104,4,147.40116478531897,88,1,0,0.011469408508704626,2,1
42,48932.37119552328,118,1,37.46601488622623,20,1,0,0.16697949790613484,0,1
56,34568.59826088692,4,2,86.569481429245,127,1,1,0.21387975909069593,4,0
55,46230.6859746866,78,1,61.69217037559348,114,1,0,0.0951314891735724,2,0
55,25689.11255607085,31,3,172.998569454381,32,1,2,0.20648699951650326,1,0
53,73547.32826948349,79,0,0.0,73,0,0,0.052177618567294616,1,0
60,50384.29941388821,13,4,241.4265967036513,19,0,0,0.0784110569317637,0,0
42,63725.82163170773,90,4,136.30708176881964,63,0,1,0.19398226693034945,0,0
33,42731.10362615908,13,0,0.0,146,0,1,0.14053825844981213,4,0
44,70168.80647790115,44,2,40.43511680572574,38,0,0,0.27872316779734163,3,0
34,50521.54869249088,39,2,106.80320278808813,50,0,0,0.07810807068439345,1,1
20,66093.88237554354,48,1,32.319471112880535,140,0,0,0.20808441052474452,1,0
36,58511.45580964645,57,6,547.9053159205665,87,1,0,0.2174553742480537,4,0
44,49495.54211186265,53,5,179.1962271787002,66,1,0,0.12580820919756533,0,0
45,64995.25222796775,23,3,47.45366694514483,72,0,0,0.26132976802158125,1,0
35,112780.88564220653,95,1,28.103018022622766,155,1,2,0.11732164907207993,3,0
55,33032.38576242616,115,1,7.883611084992161,37,1,1,0.014147780115867092,2,0
32,48186.832066116935,10,1,72.02920399442917,114,0,0,0.10167421319534772,3,0
51,30594.92393770275,70,4,135.181343929479,78,0,0,0.16652319722228776,2,0
32,56220.70324130442,35,3,172.37934792033485,23,1,0,0.2286563835560157,3,0
69,53386.63958085654,114,2,42.995965598626555,66,1,0,0.23207668955753816,4,0
51,79139.76009522748,93,5,199.68624120534574,168,1,1,0.09475478225263385,0,0
46,46150.672874650816,76,3,19.450242249140025,67,0,0,0.11848647190391759,1,0
40,64277.80144672181,9,3,94.98336811189296,22,1,0,0.2074136665166413,3,0
57,18804.96119220502,95,1,29.101590491553416,102,1,0,0.07092477382591242,0,0
40,52276.67154597782,113,2,59.67335876803247,24,0,1,0.2171756190198252,2,1
59,36952.869575289704,112,3,156.72144043830167,53,0,0,0.21605680222416146,0,0
26,58884.10592883358,66,0,0.0,11,0,0,0.013501902281615973,1,0
60,67269.84427497204,75,3,113.66307204695372,157,1,0,0.04777919202749923,3,0
68,41000.843908284885,15,3,15.0,123,1,1,0.28295610747231387,4,0
30,58108.58719389672,7,5,136.70833363804914,165,1,0,0.247421273669883,3,0
29,44646.26905966483,24,4,158.47277471546406,138,1,0,0.2096017209583688,1,0
67,50709.64085981795,41,2,110.08589455497338,22,1,0,0.17349519464955185,0,0
39,56169.99810443919,25,1,44.32667030174755,149,0,1,0.25308672224958706,0,0
54,34940.21221930904,58,0,0.0,3,1,1,0.027666391632405495,0,0
27,35013.84517110596,23,1,64.53025887978225,179,0,0,0.12908199081986907,0,0
40,63008.93782100331,97,1,35.31350549614834,30,1,0,0.26252461049321185,1,0
54,39839.50146956614,62,1,64.91242621108113,143,0,2,0.11886536174724818,3,0
64,69195.32891480846,13,4,157.78638046326162,40,1,0,0.0074194657982284635,0,0
40,23373.788178228406,97,3,62.84890160502171,51,1,0,0.08263537342433161,2,0
21,64030.1821053417,5,2,55.259126312037544,31,1,0,0.0774460801690195,3,0
39,50123.64288677643,20,1,32.520719314275695,172,0,1,0.027805005435073592,1,0
51,48596.445825010145,80,0,0.0,90,0,0,0.10679955616299294,1,0
63,52210.548298581016,6,2,103.80755286554415,31,0,1,0.030924340245517844,3,0
61,28311.640223504535,31,2,141.4789942748519,82,1,0,0.2378930386169446,2,1
57,66831.09343208226,5,3,97.28465547487484,143,0,0,0.2557179675908005,2,0
26,43545.62683941153,6,3,157.4253529907544,54,0,0,0.15917202242615683,2,1
45,37486.080704871645,15,2,72.20978414581667,10,1,0,0.213332570703237,3,0
47,82468.21038683069,17,1,55.61770615940612,52,0,0,0.13976274974570896,2,1
42,44766.82130431406,24,4,119.7657809983092,152,0,0,0.10276289546102171,2,0
65,37045.41414689757,105,0,0.0,78,0,0,0.054664839630362304,0,0
67,62193.706659715186,49,3,228.7661672231965,81,1,0,0.2784258369301955,3,0
28,53952.16326068354,3,0,0.0,116,0,0,0.11896139430104094,4,0
67,65148.83501304402,89,1,17.1741570590572,76,0,0,0.10159614105944736,2,0
62,51251.22464925757,9,1,56.594014728120385,173,1,0,0.027675381768359274,0,0
54,64327.01934232445,3,3,15.0,2,1,1,0.2844505679244773,0,0
37,80786.87247335457,78,1,85.45618443578584,39,1,1,0.1400539901938386,3,0
57,38632.139629904435,34,2,63.83670215547219,98,0,0,0.0822051321075173,2,0
48,43116.83515386881,111,1,19.110062576349556,140,1,0,0.062000344203520616,3,0
64,25960.716368456095,4,2,118.06696452557422,65,1,0,0.17280241553611494,0,0
54,55699.78979528384,32,0,0.0,8,0,1,0.19755501364142708,1,1
68,51876.92407611587,118,3,260.3801212183687,61,1,0,0.09946956978342826,4,0
39,68941.34831639209,89,3,46.43491826246358,142,1,0,0.025889542826390877,4,0
22,49570.82662454201,83,0,0.0,2,0,0,0.16070719216114074,0,1
43,48736.82272012018,10,0,0.0,135,0,0,0.09005916411793208,1,0
69,52936.00539427129,24,3,28.194303161715794,7,0,0,0.0714485205965583,0,1
52,46487.51279484584,71,2,14.30826110493254,171,0,0,0.28768077863097846,2,0
54,55520.55300487255,13,3,160.39385659671905,87,0,0,0.026741869031560273,1,0
50,53396.78085697515,87,1,73.10023657602525,92,0,2,0.15751242232781246,3,0
48,58084.19285931979,34,1,31.688072936581122,38,0,0,0.030051504079807355,0,0
21,46581.93869281902,59,4,195.7420155484783,25,1,0,0.27982456942322936,3,0
39,58251.16218809481,88,1,26.398098990816024,177,1,1,0.004518343183499407,2,0
22,59256.676126208695,7,3,106.97719265772407,25,0,3,0.04434394831704292,3,0
35,45104.745131186966,119,2,98.55330340947692,58,0,0,0.2826807058122803,0,0
55,48774.93383161111,104,1,41.11203479694854,103,1,1,0.0854127441386528,1,1
59,47361.29547846627,32,0,0.0,55,0,0,0.08532954534826546,0,0
29,31594.76820827539,33,1,90.8514604599599,11,0,0,0.17673387548701505,0,1
52,42712.97924447477,97,0,0.0,132,1,0,0.27907949517827496,3,0
29,61409.482703893955,82,1,25.1635999417405,41,1,1,0.13921001453535772,2,0
28,62692.54895399658,99,3,108.74546398426303,101,1,0,0.25996460344816286,4,1
67,55078.276355700225,64,1,14.567155738027001,108,0,0,0.14655412969141884,2,0
49,34801.50934674966,81,0,0.0,61,0,0,0.18106740236691057,2,0
28,64681.21068406278,117,1,60.72848656518454,63,0,0,0.19478500181985392,3,0
25,77780.06209671394,62,1,8.839154683110788,122,0,1,0.22784351609376458,2,0
20,58900.736254745614,50,2,92.8295550412655,131,1,1,0.09436253476655682,2,0
43,49958.377824640615,111,1,40.19771506513533,149,0,0,0.097021132867335,3,0
23,37041.07003190565,100,2,58.27558579049324,160,1,1,0.2497499417773317,2,0
48,49790.72549146021,79,2,10.989269260898197,142,0,1,0.03262221530043739,2,0
40,42577.22244702019,47,3,66.5557809726233,35,1,0,0.27368008446747266,4,1
51,47013.709653428734,62,4,168.34188587844113,133,1,0,0.1230118552048659,1,1
28,69337.97343555931,83,3,173.95890292090576,129,1,0,0.23270245288143435,3,1
25,63246.98029910898,73,1,46.84827574690613,70,0,0,0.24401300838937084,0,0
23,44855.9464336431,55,4,244.06282675330723,121,1,0,0.26102889031461285,2,1
22,51317.71910203922,92,1,32.75968207002498,82,0,0,0.07609949247765126,2,0
21,49927.25110005852,72,1,35.62244102379046,149,0,0,0.2728737015383012,1,0
31,43500.190381048524,16,1,19.607644899489166,74,1,0,0.028210394786608292,0,0
59,29847.663866916642,19,3,76.98770312666302,132,1,0,0.014574477043463985,3,1
49,62420.402307682256,100,3,19.891163944255332,55,0,2,0.0682023741621393,0,0
31,67728.55520901553,64,2,104.38994486023819,69,0,0,0.08987602481099699,0,0
66,40888.67253874949,101,1,42.385562056060934,5,0,0,0.18433175620888576,2,0
57,40203.24371186146,54,3,40.34247171001498,32,1,0,0.2635500315055909,4,0
58,63616.71511068561,42,3,81.67392762250272,54,0,1,0.28360279299969504,0,0
64,40010.93996638702,33,0,0.0,13,0,0,0.13307445886337835,0,0
56,29199.877967129225,8,3,190.27270747305496,11,1,1,0.02629189230929646,3,0
67,43339.65717231569,79,1,70.74161018323483,100,1,0,0.15394284734452163,0,0
35,70339.98995137034,93,2,10.0,18,0,0,0.18994727463661892,1,0
62,42149.15702567975,89,1,47.531921404934096,121,0,0,0.2762954064131568,1,0
23,40275.36674268884,105,3,82.52564630164545,29,0,0,0.11398506522016033,0,0
33,42935.34239868046,98,2,10.0,129,0,0,0.20836359749533373,2,0
64,32737.665856816682,69,2,112.1054013484864,142,0,0,0.218174980888043,2,0
24,30236.69455690453,13,2,133.7325092982781,118,0,0,0.1337087493791405,3,0
44,46064.91594769239,90,1,33.85900531867946,98,1,0,0.23934575848318418,3,0
35,28958.53071797328,71,0,0.0,94,0,2,0.18951864986768738,4,0
23,44023.61206111762,91,1,24.019770618080294,65,1,0,0.17645078410881715,3,0
30,53952.19113151581,69,1,41.98073723032681,12,0,0,0.07340867632607727,2,0
45,55651.88371770811,35,2,122.26400429926582,160,0,0,0.04205322174324325,0,0
50,47890.10329891033,28,5,210.8615417717995,46,0,0,0.056429085325697244,2,0
53,32025.155772887138,14,0,0.0,164,1,0,0.1141779306050575,1,0
24,43830.01355864861,45,3,119.24187700834534,106,0,1,0.023611629489383088,1,0
34,55178.67287290279,105,2,52.518614315307374,168,0,0,0.12459845011716882,4,0
23,59310.18390187842,23,1,27.016187733064243,32,0,0,0.09783676674796567,1,0
18,45905.28604636485,30,2,118.13309359069655,143,1,1,0.0013532564378898604,3,0
38,39441.55321523189,22,5,236.3329709530118,44,0,0,0.26794314472738545,2,1
50,51246.35875249668,52,4,163.02439232156095,166,1,0,0.02382106717458248,2,0
37,44694.096832008465,19,3,15.0,118,1,0,0.11502368325896914,4,0
20,34723.460636601645,105,2,48.3971491732932,147,1,1,0.05923781618418935,1,1
29,54604.550979794454,106,3,127.8224202794107,45,0,0,0.07446672842678033,4,0
40,50276.62322289603,39,0,0.0,125,1,1,0.28478942305711996,1,0
36,33386.615668344384,11,2,89.91458097759241,33,0,0,0.047638508572209415,2,0
60,40531.394829394005,50,4,209.91753283447713,30,0,0,0.02565026723037477,2,0
49,47154.60591514445,4,1,65.80814203467149,169,1,0,0.09412623475003634,4,0
69,27139.633488055108,4,3,55.901495911747496,95,0,1,0.18930487420762165,1,0
27,39096.183193984405,59,2,20.706703553825477,153,1,0,0.25611853471733514,3,0
37,59477.01962983911,10,0,0.0,8,1,2,0.1527743406047996,2,0
22,42651.68597030152,59,1,54.32225201864773,169,0,1,0.27041021205138027,2,0
19,38023.13872652232,79,4,157.22255066836837,119,1,0,0.22602081579501976,1,0
66,66240.70945623713,42,2,71.01042785303603,135,0,0,0.17345775072106498,1,0
43,55242.7923720912,113,0,0.0,148,1,0,0.07475968450059013,0,0
52,60430.632711161015,80,4,218.0038700287073,1,1,0,0.24543341778434608,1,1
